name;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;Condell con Bellavista;Bellavista con Errazuriz;España con Argentina y Errazuriz;Argentina con Colón;Colón con Edwards
11;50,9038658505;113,6333091108;186,6964067331;244,527998356;79,9349349261;119,7869685019;154,5201048699;202,6641054619;279,4480313428;271,9193420489;239,8798428968;200,6255297375;180,2846924504;236,9432300244;245,4175348415;306,5021642211;309,445476571;321,8859000263;330,0412588101;351,6954659314;378,9843793167;427,223307248;407,9058794552;403,0812459606;407,6223368449;414,4991624849;419,8035966509;429,239915496;450,1247296105;532,2372128895;515,6121996154;510,9665748402;509,9802645918;504,8516974484;506,5525525459;517,3429641867;505,9654813314;569,6621771629;664,8067525313;647,7507040123;620,8871306704;603,9524415789;600,2567888643;604,561492616;604,561492616;607,6427000664;618,0273042682;729,2744435212;718,2012322649;712,1847156057;710,8623353064;706,0593368489;711,3909327342;731,7692178545;769,7268698909;859,7240323221;915,6739097054;859,0247037746;844,5780584964;844,9374554041;847,9232641415;855,2028933319;858,9484529149;846,6725093386;962,4286962638;963,2896013411;956,1685486309;947,4378846218;936,2681854805;940,1289965269;953,9218597874;983,7062021555;1112,9225751703;1075,4393751984;1062,0474629744;1046,6992852337;1054,1972816606;1062,7148218256;1067,9908064963;1049,5345938718;1171,5393628487;1169,3734295019;1170,516647972;1174,5833686654;1194,3760484005;1217,5851319395;1240,4053578008;1341,0800480145;1312,8396610521;1284,1798568738;1263,5661282807;1254,5621096912;1254,5383767403;1254,8300804268;1377,0920737294;1343,7744038499;1336,5699000199;1336,1576456834;1341,5970173279;1359,5443719419;1382,9452224496;1412,801025227;1505,0899147377;1488,6346703458;1469,3333324763;1443,1941060875;1429,0521267193;1425,4659420353;1423,2230746065;1432,5993628899;1472,3685255192;1509,8919991653;1540,6105419609;1519,6674918373;1547,3136437589;1582,1876849308;1660,602607745;1646,6248856694;1572,2913976926;1593,3333048308;1664,6501398283;1743,6244180533;1731,7913208266;1785,5576225064;1869,2449734094;1866,2379067558;1832,6566085029;1962,5350597958;1684,4520115396;1640,7276051748;1599,6823173042;1550,6866370024;1590,2755467784;83,5229316963;280,086489636;1675,151671608;2063,2901543305;403,1987905577
12;184,4477298914;218,9012323459;272,3968659399;321,0660826163;85,476770368;131,9793997936;177,7902724616;231,1320540173;290,6839075561;246,8466812484;194,5171187365;130,2854269055;58,858978358;111,2169191498;158,1967574033;178,8494568739;210,8598211407;242,3282963131;261,0615807894;298,3016022342;343,4923869617;288,2439977876;275,8740744593;280,0691567808;301,3433505804;324,3809906861;338,6431293387;360,821120159;397,3230298783;468,6888448019;438,2287128822;422,8387758278;413,2479823595;396,6029155495;385,5665748639;385,7150140505;367,6347658007;431,437789819;526,2267756086;511,2636144251;490,3143451868;483,8024747492;491,6928954897;505,5992362068;505,5992362068;524,3163843909;546,9435310352;651,8138166249;630,4381689971;617,0697476539;609,6328741622;596,8872097065;592,4214922455;601,7675883427;633,102142854;723,8708972528;780,3975459155;729,7921057878;726,2455486182;736,0715709406;745,1276402436;757,1297312317;766,8697922416;761,2845744318;868,3265575404;864,1590071283;852,6956435187;837,5663394844;818,1476729574;815,7321251758;824,622202729;848,9459272098;979,1103962122;945,9075819009;937,7049912005;929,8442850559;944,6733485251;959,1126608953;968,7827603734;953,1866674369;1071,6242978001;1065,6782501834;1060,9237313586;1058,1810336732;1070,3151430978;1088,1832980475;1107,3564792499;1208,5334479917;1183,8139125187;1160,4818209192;1147,5736715187;1145,198802123;1150,2444343514;1154,9088618471;1279,1264707748;1243,5561320334;1232,5305627605;1226,7456940834;1226,0459006445;1236,4096573575;1254,2049728175;1280,5012124751;1373,1215188426;1360,3066743476;1347,0730968547;1328,3602563826;1319,9303234552;1321,2950546151;1322,7162857925;1335,271846782;1375,575515715;1413,8022689465;1442,2753016743;1416,2184157579;1438,5295615807;1468,1641394989;1540,4958484324;1518,3466874009;1443,850303759;1461,4438166533;1533,0907428329;1612,1883238357;1603,6136525383;1661,7657599856;1742,7256067856;1737,1624508807;1701,3666992892;1831,4711727995;1572,363848082;1533,0682981909;1497,8699053045;1455,5839243341;1496,0241028409;222,4200402438;359,0183677341;1584,4709293605;1931,6265358161;264,7277251276
13;180,3156445308;182,6381546816;215,0063954889;254,4406389677;74,2573982395;69,5598075655;103,7638096166;151,3102501074;203,3693770781;157,6833041813;107,0344621858;49,1481664319;62,6984747421;102,4289567883;91,5063567343;165,8445044284;155,2833741956;171,4859792384;184,4139897293;215,7592622998;256,8005560852;307,5087523495;268,0842592787;254,4101172501;253,5512561914;262,0922197552;270,2348928836;285,5148858956;315,9508924809;392,1681403125;368,4246184882;359,7578667854;356,6831555346;350,7451539871;355,4026522683;374,5187925677;379,181573434;441,0419227699;536,7651520325;511,9485305695;475,6138752209;451,8749426488;446,1052211147;451,1437772349;451,1437772349;458,5784583333;474,452943659;583,137352984;567,9544571955;559,7871298917;557,2728488401;551,8990552464;558,5804073574;585,152473324;633,1963207555;720,7846403232;775,2838544804;711,1648857744;691,3666168098;690,783293546;694,2556351925;702,3713400536;707,6516499135;697,5958414228;810,7067760304;810,3548672817;802,4865426009;793,277122263;782,9068172531;788,906173524;805,8359613552;842,103885237;969,4230825873;927,2708836768;910,6059019583;893,0160745643;900,0501728921;909,0751647512;915,1288420268;897,3169286385;1018,6013746628;1015,7705445487;1016,3785166308;1020,7731197536;1042,6544216908;1069,066559156;1095,584294254;1195,4710084277;1163,8987579982;1132,2245750244;1109,6741639606;1100,4409920513;1100,8838025913;1101,9385224228;1224,7046549894;1190,8652291939;1182,9793852116;1182,0426689912;1187,6368674816;1207,3121364931;1233,7122666351;1266,8052487312;1358,6156081213;1339,0089310955;1316,7281618298;1289,1515422386;1274,9611457582;1271,883165731;1270,2885308712;1280,3967257968;1320,3216318442;1358,049023026;1388,2079167194;1366,2229279593;1393,2556031577;1428,0783394639;1507,3172266797;1496,846212083;1422,6773763925;1446,684413182;1517,5932851453;1596,3806547493;1581,8915024258;1633,367383086;1718,2786994246;1716,8905397993;1685,2059727098;1814,7889790507;1530,289497866;1486,7693138499;1446,5495193308;1399,1358134227;1438,9892425854;223,4822908888;291,4455890204;1525,0373742608;1916,0740851087;301,7069374939
14;197,3112173225;175,2676182731;185,0937322985;213,3862815476;113,7454558533;69,3542426366;70,0853525921;101,2119319174;142,5807976151;97,0858000998;53,8384802595;45,5200442097;118,6429724367;140,055052683;84,0775171155;188,5848311073;144,628052898;140,8397918024;144,8344564717;166,1986793174;200,243577306;339,1104339196;284,9753298146;259,5153601524;240,467430209;234,6204426092;235,9778697083;243,0788374874;265,7624449295;346,4001858377;329,9521190591;328,0723365821;331,1744270737;334,8713011372;352,1032230625;384,4626126006;403,8642031649;462,9996787026;557,624378114;526,7611903949;480,5235538633;444,5378036317;427,9714353229;425,3875612132;425,3875612132;422,5639576673;431,8329785303;543,1559223944;533,6407227727;530,074261314;531,758762675;532,5184883169;547,9016853181;586,8893691782;645,943694684;730,5020498309;783,1617711787;710,0605169823;678,3919206099;669,7044017157;668,6612577187;673,5340024481;675,0623098108;661,2628224261;778,8668126906;781,6353785223;776,7073735651;772,2426456054;768,9248481058;781,1858166246;803,8553996413;848,3142427098;972,9268973038;924,6479942337;901,9210735733;877,1540632561;878,1613595143;882,8926052985;886,0366407086;866,5121592309;989,6249360154;989,2650486952;994,0488241802;1003,8789910681;1032,9322460323;1065,4391589099;1097,0717503167;1195,6937989303;1159,3470526062;1121,7251272115;1092,0792427928;1077,6524785718;1074,5265530692;1072,744078339;1194,0520423831;1161,6541031442;1156,2417485159;1159,0509957282;1169,4110339452;1195,9512182998;1228,5220672935;1266,3612566593;1357,3504880379;1332,9475359633;1304,1464274529;1270,0491796279;1251,5256115571;1245,0369668579;1241,0999093836;1249,2673203028;1288,8152821599;1326,0802289011;1357,5074732082;1338,7274131894;1369,329691844;1408,0072781999;1492,2306606242;1490,2785115505;1416,5044502079;1445,03149387;1515,2673593424;1593,683782103;1575,0003119555;1621,5587875469;1709,1981151521;1710,8109705992;1682,1054794094;1811,1220381121;1508,5344653523;1461,8894830885;1417,8839852671;1366,5496365346;1405,8774397088;239,3321595784;248,2358784836;1489,9107363253;1913,0728740068;343,0090374806
15;217,1397566151;176,7026207862;163,6157084497;178,3234519137;155,6629060499;99,0650968967;69,1337838169;64,6599726719;88,3829511789;54,1977084877;50,6335929555;93,5813672396;172,667123083;188,675264983;117,6541175087;228,0599867982;165,2881711867;143,2546745363;136,0659119065;140,9245340268;161,1706470746;379,9775141643;317,488375921;284,5168190039;251,6165862633;232,3354999395;226,2915571453;223,3158751929;234,8673713454;319,5702523235;312,180150898;317,833715714;327,2218585089;340,0397483157;367,7770683065;409,9131729217;439,4997598813;496,1290255378;589,1811604251;554,1113745444;500,7045703082;455,0642220806;429,0759174478;419,2003444412;419,2003444412;405,7789799346;407,502994024;520,6810889454;517,3484462856;518,5617185082;524,4139849439;531,0539321377;554,2157845332;603,4372707985;670,8406376801;752,5517320067;803,4892912986;723,3754584185;681,5722957155;665,465748913;660,0970926814;661,7473412054;659,4854006936;641,8890955089;763,5067101039;769,3763878274;767,3495500306;767,4434079517;770,6583472352;788,4299411518;815,9368674847;867,0163634942;988,9682168076;935,6907525026;907,7891307524;876,6798513583;872,0823950199;872,6889039286;872,9794597952;851,8294803233;976,3455616427;978,3928815765;987,1527347453;1002,0143185425;1037,4475914292;1075,1846085745;1111,0854469181;1208,4151695651;1168,0614318258;1125,3121047087;1089,3221804115;1070,0881204062;1063,5636029181;1059,028937206;1178,6395734508;1147,7208728172;1144,7207675065;1151,0992246133;1165,886165751;1198,5981116799;1236,533261659;1278,3758615088;1368,5045442502;1340,0032513932;1305,4839384448;1265,506331077;1242,9636208578;1233,2325678951;1227,0330331003;1233,2828792107;1272,3916180095;1309,1402875059;1341,7688114886;1326,1351324184;1360,0990922539;1402,3305818025;1491,0061964581;1496,6461222508;1423,3255723918;1455,7175240238;1525,2779324302;1603,2756047806;1580,9724697253;1623,1209410204;1713,0876353324;1717,3363007226;1691,2479140424;1819,6443532423;1501,144779739;1451,6175774984;1404,0415220084;1348,9380877827;1387,6894188521;255,8078089675;209,7044815266;1469,6056427302;1922,079681794;389,3914515584
16;249,5470521487;195,0432817144;158,0292823347;152,5393864902;207,1649553516;147,4252336658;105,5876900646;64,4016528105;30,0686286255;51,6376555199;94,6183121373;150,6954995047;231,3603289039;244,3402361976;167,3066646572;277,0740373416;203,0035406679;167,9978624059;151,0003799394;135,6799954485;132,7565657162;428,1916521369;359,4045520062;320,6960834875;276,451159114;244,9234963897;231,3284435569;216,8526721322;213,3828376975;300,1356538084;304,0186901645;318,136695796;334,111560799;356,0750035889;393,5415619081;444,2110089581;482,7268659954;536,6632847607;627,6655189745;588,8116933705;528,9428139833;474,2877121209;439,001624203;421,4832373692;421,4832373692;396,3975335197;389,1547126368;502,9484426092;506,830562026;513,4417266448;523,8495241482;536,7980734906;567,9237876647;627,1709575477;702,4474238718;780,9306832324;829,9133543047;743,0335081778;690,9144583627;666,9599378952;656,893873298;654,9547997947;648,4495682594;626,6551248002;752,0562241268;761,3677294484;762,5716955666;767,6660830646;777,9096308163;801,4258467143;833,8530007295;891,5406871896;1010,354706358;952,0476268328;918,8023337091;881,0480513579;870,3901012163;866,4591975735;863,5809664114;840,7061851829;966,3084384401;971,0188850436;984,1237473236;1004,4101063022;1046,5797298706;1089,7503868924;1130,037047986;1225,795048255;1181,3063862041;1133,2085271839;1090,4864333192;1066,0674879843;1055,8222000754;1048,2501536877;1165,6667791364;1136,4661098755;1136,1458781027;1146,4368250872;1166,0172431371;1205,3103316117;1248,8830395065;1294,8742893753;1383,9364220875;1351,1383679308;1310,5653273331;1264,3066776788;1237,4204757264;1224,1412025827;1215,4500637846;1219,5546243658;1258,0959641831;1294,2005065676;1328,1083565267;1315,9898633311;1353,5946635482;1399,6402802807;1493,0086580427;1506,7965737581;1434,0705705916;1470,5183261583;1539,2648380213;1616,7175288778;1590,5853726181;1627,9493230829;1720,311215887;1727,3779631612;1704,1093936579;1831,712646985;1496,4293225767;1443,8178885064;1392,3796132157;1333,1796329549;1371,2241716408;283,5518555505;176,5999301734;1450,6531177425;1934,5713063985;442,0956638542
17;345,6761409645;289,2102910765;242,6681217121;219,9240807245;297,3554688981;239,4489415005;200,7393299531;159,4102985851;86,1621142956;94,4942879515;149,4073411297;215,5815676953;300,0821334354;297,2813680789;212,627355038;309,9115996752;220,7523061135;171,0110143841;143,4241617135;101,1249004894;57,4444887843;452,1310658826;371,5884219857;323,551224798;262,3149616058;213,8157495351;189,8517871568;159,3657526069;134,5141687302;218,6363616901;236,2612200759;261,3696975841;286,1457473208;321,1670788385;373,0789719665;437,3512411397;493,1987716459;539,8303625584;624,6439088423;578,8462049003;508,1943990477;439,6209540581;390,9075165816;362,9170472693;362,9170472693;323,4098666899;306,3642075539;419,0803379167;430,2822890215;443,0296021579;458,9396416767;480,0992444324;522,2024937888;596,4497256439;684,600750977;756,1474596224;801,1447884489;703,8917776452;636,8497980005;602,6142166656;586,8637847199;580,8007339609;569,7919513247;544,0270139594;672,2715260777;685,0659702687;689,8088764664;700,7663294192;720,0220287974;751,4361096993;791,0013899055;858,932588972;971,6645042443;905,8590000168;865,0170109585;818,5411497367;800,4895070519;791,4673317231;785,2838076047;760,7933649083;886,9645880504;894,3534463805;912,1194152629;938,7258928484;989,4366490458;1040,0805104;1086,8044995086;1179,7130960597;1129,3000716438;1074,0073533108;1022,9351886151;992,6429635377;978,4854659698;967,9305502266;1083,0352821849;1055,4707120163;1057,740084016;1072,058214145;1096,9727959048;1144,2750267092;1195,338867361;1247,1977450282;1334,380338346;1295,5570757583;1247,1051486833;1193,4372668014;1161,8641244592;1145,0185799027;1133,9809497164;1136,1536324414;1174,1396532024;1209,6433571683;1244,5902917601;1235,6751724902;1276,7929573776;1326,7914323509;1425,3372570814;1449,4511326729;1377,7172640008;1419,7899324078;1487,1862646226;1563,6844197109;1532,3292767927;1563,4513696096;1658,6751475707;1669,4325526562;1650,078734074;1776,3506507554;1421,2274305538;1365,5567625595;1310,5371779085;1247,8917762695;1285,3194772073;379,1198766114;231,0809737649;1362,7703187589;1879,6361338046;478,0427987454
18;318,859497541;270,9528779283;237,8452660379;228,6080584408;256,497939439;202,1180418864;170,3196425597;141,6938302956;88,8658128064;49,4844057879;97,7159213479;163,6164165618;247,6612517345;241,9222443543;157,1329793285;254,2402659759;166,0751747936;118,1209251228;92,4183793937;60,2928165792;57,8284353163;397,9298968109;319,2702010136;273,2160942268;216,9378696169;175,4206327512;157,0607201505;137,8871186652;135,1109183891;221,5931077022;224,328732211;240,2299966294;258,8657538043;286,2695003113;331,515947625;390,8700388341;441,8395966847;490,585899635;577,567018469;534,0632215234;467,4996448058;405,3664878273;364,3583941324;343,6426483649;343,6426483649;316,5825482294;310,5252019836;424,3238696332;427,0591675505;433,8072063178;444,9380220798;459,7682903501;494,6272503682;560,727936861;643,2019701816;717,9355925075;764,8910233237;672,8702372061;614,9574203865;588,3264888982;577,3859905828;575,1586246534;568,7571722092;547,5490024167;672,4314777703;681,5532499611;682,8638177218;688,652263406;700,9299958481;726,995307196;762,235598308;824,6707645699;940,7507215453;879,2145695981;843,2006574299;802,9783953707;790,9888912402;786,6602651706;783,8178038327;761,06943026;886,5981932485;891,2032255588;904,523595794;925,7324599022;970,0282992718;1015,7083833235;1058,5566733527;1153,2129880612;1106,4870996819;1056,1159331722;1011,5008581633;986,3649206176;976,0124495724;968,6139989015;1086,3281388891;1056,891125267;1056,3646100728;1066,6839933165;1086,8140650877;1127,760802723;1173,5742914803;1221,7049763632;1310,0970942133;1275,210404375;1232,461667671;1184,8754368379;1157,6239870215;1144,3908605583;1135,923304026;1140,3523301465;1179,0063697203;1215,2486024879;1248,909863587;1236,3223364212;1273,778856384;1320,0166719415;1414,0894309638;1430,3759568703;1357,9303191552;1396,2835674859;1464,5725422867;1541,7177291966;1513,917333199;1549,682255829;1642,7434555938;1650,8327870702;1628,7951094565;1755,989851007;1416,6551148117;1364,0196443427;1312,8815764797;1254,4184493157;1292,643531782;355,8740770473;247,932944065;1372,8120964266;1859,0076906771;422,4849823752
19;299,1075111936;263,9608791116;248,2971472063;253,5223182544;219,3142754672;173,22531248;154,8147245692;147,244670249;126,2437159563;51,621208718;52,2593720456;110,5636967755;191,6773913305;180,5552851316;95,840466178;192,0893176942;106,310708538;64,9713420664;49,5893059844;60,2652484775;103,7537139438;337,8168466815;262,2900719855;219,846151071;173,2411086082;146,0527821073;138,64051311;138,3956404379;160,3765729122;240,3224669382;226,638490722;230,2836262932;239,9065758952;255,7595156514;290,3795070628;341,9027864508;385,6564345354;437,1259258349;526,6453610682;486,3587669791;425,6904191271;372,8502254993;342,6403472302;331,5614921067;331,5614921067;320,044857044;326,190098857;438,1579432698;431,5834875927;431,409218377;436,7817086351;443,8205497628;469,3084135038;524,5302006757;599,3102607763;677,7020410558;726,8738837648;641,7171237364;595,2614158085;577,8527982908;572,5849692494;574,7459644151;573,5802749823;557,6413228986;677,5868058298;682,5348081327;679,9622069944;679,7987154634;683,8705363401;703,439765973;733,3124142728;788,8474365781;908,5511628529;852,2989363721;822,1299275325;789,3998550939;784,4431739046;785,4602266707;786,3833308568;765,7171987987;889,8446352503;891,3136922659;899,5593350537;914,5236249032;951,2480133092;990,9934927814;1029,175689061;1125,6501564822;1083,3328885455;1038,8038681878;1001,7439952968;982,5528115406;976,5210418632;972,6778510221;1092,8806274938;1061,4574144544;1057,8132561093;1063,6091417644;1078,2605446412;1111,8259876597;1151,4686501907;1195,1682791392;1284,7928901013;1254,5184740128;1218,4058660545;1177,8549628495;1155,5528539992;1146,4057642047;1140,8278049116;1147,7496848707;1187,0389386864;1224,0067786266;1256,1627148825;1239,5200977952;1272,7925591177;1314,6980031849;1403,5266738411;1410,8607649326;1337,7233447541;1371,7293361044;1440,9407032961;1518,7198593942;1495,0312809001;1536,0355343896;1626,509132186;1631,547283017;1606,4682201283;1734,5729908898;1413,6254283073;1364,495844643;1317,7963923075;1264,1027326643;1303,1240220351;339,5694689583;279,5763785019;1386,1294974094;1837,1818923821;360,40668144
20;293,5268483817;265,3549868608;258,0737660992;269,3177479046;205,6097144103;165,7056864237;155,5112114113;158,3208879692;149,7660084646;74,0184230519;46,8854596972;89,4414487276;166,4911205638;151,6463677405;67,4202917269;162,7673961186;79,6953201583;48,8434150376;48,5547428176;80,1362949831;130,6903118566;309,7592738019;236,4514376233;196,7053059343;157,4241581422;140,4140243527;139,649003909;148,6087282824;179,2449347599;254,5622023681;234,0983954144;231,8542857539;236,6800065186;245,9908542274;274,0825152497;320,6273003898;359,9395075283;412,8947331887;503,6648109061;465,2541285051;408,0612313016;360,6058018778;336,3722875566;330,2951755021;330,2951755021;326,3430273941;337,8651967757;448,0670636685;437,299545897;433,8820818563;436,4539834839;439,6156704957;460,2085289537;509,5184568635;580,0055710154;660,1719655436;710,4062531373;628,9650810194;588,4433366094;575,6418513064;573,1323476209;577,3718999525;578,6683198518;565,2309823353;682,4706384641;685,4448233414;681,0391326406;678,0213495837;678,0781827252;694,3720499158;721,4787408091;773,4049153228;894,7774806116;841,2560013248;814,0435303599;785,0551716706;783,5097302007;787,0756696048;789,7765941905;770,1349215482;893,3576062037;893,3435112969;899,1604129325;911,0972058322;944,0799983867;980,8512481658;1016,6738955943;1113,9574825656;1073,8569728353;1032,2398285706;998,8900954129;982,5754951841;978,6054959026;976,4456450578;1097,6648075042;1065,3450759171;1060,2349091368;1063,8769469348;1075,8896937357;1105,8504189706;1142,4409925628;1183,9232399849;1274,0864211132;1246,0942321212;1213,2382185132;1176,112988679;1156,1958084218;1148,9953544751;1144,7858548437;1152,8713708717;1192,4197515845;1229,6935252262;1261,1158507717;1242,5790294803;1273,8417298749;1313,6494393741;1399,8993851952;1402,8991751546;1329,4736711212;1361,3324672498;1430,9533911806;1508,9992335519;1487,3249425736;1530,8411623377;1620,0179779627;1623,5762322092;1597,0308825894;1725,5218237215;1413,595567004;1366,1664763306;1321,5998981474;1270,1885028375;1309,5508376383;335,2230278583;297,7220401833;1393,8205641787;1827,8924904761;331,0609743109
21;218,6210462362;196,6951051441;203,4993582744;228,3457271829;131,1477433818;90,6279917781;90,0529605021;114,3367256018;144,5259889126;88,6001571148;37,148359069;36,229088052;118,7356131237;131,0485002347;65,5264462;173,5328782897;123,8027310366;119,2643391022;124,3090932102;148,6594567368;186,7647497046;325,0818607353;267,4780770882;239,9582402105;218,9886899524;213,0607104754;215,003801726;223,5698980655;248,7867525173;327,9875170011;309,7896286146;306,9556067461;309,6014587865;313,1955174241;331,184886434;365,2330544908;387,6456878848;445,9584759015;540,1557385909;508,1133807146;460,3648155167;423,1878469634;406,2556413587;403,8762709387;403,8762709387;402,0947035422;412,6644295531;523,4800422425;512,998822649;508,9030749204;510,2719661078;510,8157640117;526,3258632871;566,2448484355;626,7917381692;710,8026823553;763,1674359349;689,0665141605;656,7201008318;648,0509752891;647,2127182218;652,3306309702;654,2539815797;640,9781905405;757,9969277138;760,4457147366;755,2898208082;750,5974316074;747,2274788951;759,6989905385;782,754703018;828,0686488992;952,317714335;903,4677953297;880,3714736758;855,4384677521;856,5542995107;861,5174469928;864,8992516108;845,5439268744;968,4913307665;967,9255129387;972,4681091849;982,1665331738;1011,3295187048;1044,1620101481;1076,2243793763;1174,7112892533;1137,9966147279;1100,0910130255;1070,3744989283;1056,0977273603;1053,1845269217;1051,640887145;1173,1104852238;1140,5615698819;1134,9351547017;1137,5107687548;1147,7167314559;1174,2896824127;1207,1253928094;1245,3108066015;1336,2216762895;1311,4930809332;1282,4558625641;1248,3744754194;1230,0128330314;1223,7454855248;1220,0122386208;1228,3838724737;1267,9786872828;1305,3017890152;1336,5851075831;1317,4946254236;1347,8494044919;1386,3617242232;1470,5149767523;1468,7888010486;1395,0391129038;1423,8641509079;1494,0432683248;1572,4275261691;1553,4908347554;1599,8775213316;1687,5917716707;1689,3376569086;1660,8158001411;1789,7881130025;1486,9524056538;1440,4709179268;1396,7594264373;1345,8510322492;1385,2499318335;260,8017411597;262,0820316909;1469,5750278151;1891,7798686447;332,2868003731
22;258,7562415503;237,4279818682;240,3505246644;260,0780846304;166,0903837259;130,9593564186;129,6059312524;145,6938126759;157,8920080031;87,7376472428;34,1767470274;48,4011272505;127,8960349406;121,5484463597;38,9228303837;148,3900789238;85,1067257949;79,0872047041;87,9474825502;120,5388334257;167,5172614744;299,8821708815;235,3806503212;203,4951106657;178,376286773;172,7558188911;176,4472910241;188,9184522969;220,155804594;295,400253093;273,075036876;267,8181684231;269,1976438744;272,2443269433;291,6029289301;329,0413808126;357,5699549647;414,0170821372;507,1655836243;472,8416224923;422,1690853964;382,7448191472;365,3159057132;363,6207212344;363,6207212344;364,4589310337;378,0569399139;487,5439109312;474,8518981234;469,4906972259;470,0595697663;469,9617601576;485,4992828553;527,0577619222;590,4173585599;673,33596;725,1272541364;649,2095059902;615,7699948026;607,3627824153;607,0796204475;612,8005774368;615,6529637296;603,5780623157;719,2252537173;720,9293242673;715,2230257309;709,9303527165;706,2602234077;718,9988631199;742,6977517756;789,5452743361;913,1121631245;863,2643491963;839,574326576;814,4921177008;815,9922737342;821,5454645765;825,4912471253;806,5295839104;929,0805247231;928,0314593133;931,9736017829;941,2605650463;970,4575513918;1003,7891685904;1036,5843957417;1134,8305387803;1097,5014355503;1059,1794768128;1029,5060074741;1015,6687506864;1013,2791953895;1012,2923149984;1134,1177362072;1101,2301333699;1095,109146176;1097,1168524684;1106,8881824512;1133,3480909137;1166,5550941796;1205,3105547774;1296,0858055526;1270,8315449392;1241,4912170669;1207,610487974;1189,6858141634;1183,9504914643;1180,6862672312;1189,5163926071;1229,2121073976;1266,6608108859;1297,6228609749;1277,831527175;1307,5999308757;1345,6833279088;1429,5696638795;1428,0726388265;1354,3601116631;1383,6615249002;1453,7453947921;1532,0757095881;1512,7450099481;1558,9185490309;1646,7124135128;1648,6442285223;1620,4086169031;1749,3087824221;1446,4446917709;1400,3685180673;1357,3399187357;1307,3823520396;1346,93354036;301,1942042196;291,8167022819;1431,8830982598;1851,3645857637;313,7877666268
