# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
181.9,-58.705,-58.9738,-58.7387,-58.5966,-58.3959,-57.6338,-56.7718,-57.9658,-57.9351,-58.1753,-58.7251,-59.2298,-59.0357,-59.1913,-57.4692,-58.9064,-58.3627,-58.5822,-58.1908,-57.8646,-58.4538,-58.2693,-58.5404,-59.4771,-59.1833,-58.7766,-58.8066,-59.4942,-58.8252
182,-58.669,-58.9716,-58.7509,-58.6123,-58.4114,-57.5577,-56.8016,-57.9627,-57.9254,-58.1767,-58.6828,-59.2247,-58.9775,-59.2011,-57.4738,-58.9197,-58.3813,-58.5972,-58.2059,-57.881,-58.4666,-58.2874,-58.5577,-59.4835,-59.1933,-58.7107,-58.8199,-59.5004,-58.8394
182.1,-58.6384,-58.9709,-58.7632,-58.628,-58.4272,-57.493,-56.8318,-57.9623,-57.9192,-58.1802,-58.6467,-59.2211,-58.9269,-59.2108,-57.481,-58.9328,-58.3998,-58.6122,-58.2214,-57.8981,-58.4798,-58.3055,-58.5748,-59.4898,-59.2031,-58.6536,-58.8332,-59.5065,-58.8535
182.2,-58.6129,-58.9715,-58.7757,-58.6436,-58.443,-57.4385,-56.8625,-57.9643,-57.9161,-58.1854,-58.6161,-59.2187,-58.8831,-59.2204,-57.4904,-58.9458,-58.4182,-58.5438,-58.2373,-57.9159,-58.4934,-58.3237,-58.5917,-59.496,-59.2129,-58.6043,-58.8464,-59.5126,-58.8674
182.3,-58.5917,-58.9733,-58.7883,-58.6592,-58.459,-57.3931,-56.8934,-57.9686,-57.9159,-58.1922,-58.5906,-59.2176,-58.8454,-59.2298,-57.5016,-58.9586,-58.4364,-58.4847,-58.2536,-57.9342,-58.5073,-58.3418,-58.6084,-59.5022,-59.2225,-58.5621,-58.8596,-59.5186,-58.8811
182.4,-58.5746,-58.9761,-58.801,-58.6746,-58.4751,-57.3559,-56.9246,-57.9748,-57.9181,-58.2004,-58.5695,-59.2175,-58.8131,-59.2392,-57.5147,-58.9713,-58.4546,-58.4338,-58.2702,-57.9529,-58.5215,-58.36,-58.625,-59.5083,-59.232,-58.5263,-58.8727,-59.5246,-58.8947
182.5,-58.561,-58.9798,-58.8137,-58.6899,-58.4913,-57.326,-56.956,-57.9827,-57.9226,-58.2099,-58.5524,-59.2184,-58.7858,-59.2485,-57.5292,-58.9838,-58.4726,-58.3904,-58.287,-57.972,-58.5358,-58.3781,-58.6414,-59.5143,-59.2414,-58.4961,-58.8857,-59.5304,-58.9081
182.6,-58.5506,-58.9843,-58.8264,-58.7051,-58.5075,-57.3025,-56.9875,-57.9921,-57.9291,-58.2204,-58.5389,-59.22,-58.763,-59.2576,-57.545,-58.9962,-58.4904,-58.3537,-58.3041,-57.9914,-58.5504,-58.3962,-58.6577,-59.5203,-59.2507,-58.471,-58.8986,-59.5362,-58.9214
182.7,-58.5431,-58.9895,-58.8392,-58.7202,-58.5236,-57.2849,-57.019,-58.0029,-57.9373,-58.2319,-58.5286,-59.2225,-58.7441,-59.2667,-57.562,-59.0084,-58.5081,-58.323,-58.3212,-58.0111,-58.5651,-58.4142,-58.6738,-59.5262,-59.2599,-58.4505,-58.9114,-59.5419,-58.9345
182.8,-58.5381,-58.9953,-58.8519,-58.7352,-58.5398,-57.2725,-57.0506,-58.0149,-57.947,-58.2443,-58.5212,-59.2256,-58.7287,-59.2756,-57.5801,-59.0205,-58.5256,-58.2977,-58.3385,-58.0309,-58.5798,-58.4321,-58.6897,-59.532,-59.269,-58.4341,-58.9241,-59.5476,-58.9475
182.9,-58.5354,-59.0018,-58.8646,-58.7501,-58.556,-57.2647,-57.0822,-58.0279,-57.9581,-58.2573,-58.4409,-59.2292,-58.7165,-59.2844,-57.599,-59.0324,-58.543,-58.2771,-58.3559,-58.051,-58.5947,-58.45,-58.7054,-59.5377,-59.2779,-58.4213,-58.9368,-59.5531,-58.9603
183,-58.5348,-59.0087,-58.8773,-58.7648,-58.5721,-57.261,-57.1137,-57.967,-57.9704,-58.271,-58.3635,-59.2334,-58.7072,-59.2932,-57.6187,-59.0442,-58.5602,-58.2609,-58.3733,-58.0711,-58.6096,-58.4677,-58.7209,-59.5434,-59.2868,-58.4118,-58.9493,-59.5586,-58.9729
183.1,-58.5359,-59.016,-58.89,-58.7794,-58.5881,-57.2609,-57.1452,-57.9075,-57.9838,-58.2853,-58.2965,-59.2381,-58.7004,-59.3018,-57.639,-59.0559,-58.5772,-58.2485,-58.3908,-58.0913,-58.6246,-58.4853,-58.7363,-59.549,-59.2955,-58.4052,-58.9617,-59.5641,-58.9854
183.2,-58.5387,-59.0237,-58.9026,-58.7939,-58.6041,-57.2641,-57.1765,-57.8571,-57.9981,-58.3,-58.239,-59.2431,-58.6959,-59.3103,-57.6599,-59.0674,-58.5941,-58.2395,-58.4083,-58.1116,-58.6395,-58.5028,-58.7516,-59.5546,-59.3042,-58.4012,-58.974,-59.5694,-58.9978
183.3,-58.5429,-59.0318,-58.9151,-58.8082,-58.62,-57.2702,-57.2078,-57.8148,-58.0132,-58.3152,-58.1899,-59.2486,-58.6935,-59.3188,-57.6812,-59.0788,-58.6109,-58.2336,-58.4257,-58.1319,-58.6545,-58.5202,-58.7666,-59.56,-59.3127,-58.3996,-58.9862,-59.5748,-59.01
183.4,-58.5483,-59.0401,-58.9276,-58.8224,-58.6358,-57.2789,-57.2389,-57.7798,-58.029,-58.3307,-58.1484,-59.2543,-58.6929,-59.3271,-57.703,-59.09,-58.6274,-58.2305,-58.4431,-58.1522,-58.6694,-58.5374,-58.7815,-59.5654,-59.3211,-58.4001,-58.972,-59.58,-59.022
183.5,-58.5549,-59.0486,-58.94,-58.8364,-58.6515,-57.2898,-57.2698,-57.7513,-58.0454,-58.3465,-58.1136,-59.2603,-58.6938,-59.3353,-57.7251,-59.1012,-58.6438,-58.2298,-58.4605,-58.1725,-58.6843,-58.5545,-58.7962,-59.5708,-59.3295,-58.4024,-58.9029,-59.5852,-59.034
183.6,-58.5625,-59.0574,-58.9523,-58.8503,-58.6671,-57.3027,-57.3005,-57.7287,-58.0623,-58.3625,-58.085,-59.2665,-58.6963,-59.3435,-57.7474,-59.1121,-58.66,-58.2313,-58.4778,-58.1927,-58.6991,-58.5715,-58.8107,-59.5761,-59.3377,-58.4063,-58.8426,-59.5903,-59.0457
183.7,-58.571,-59.0663,-58.9645,-58.8641,-58.6826,-57.3174,-57.3311,-57.7112,-58.0797,-58.3787,-58.0617,-59.2729,-58.7,-59.3515,-57.77,-59.123,-58.676,-58.2347,-58.495,-58.2129,-58.7138,-58.5883,-58.8251,-59.5813,-59.3458,-58.4117,-58.7902,-59.5953,-59.0574
183.8,-58.5802,-59.0754,-58.9767,-58.8777,-58.698,-57.3337,-57.3614,-57.6984,-58.0975,-58.3951,-58.0434,-59.2795,-58.7048,-59.3595,-57.7927,-59.1337,-58.6919,-58.2398,-58.5122,-58.2329,-58.7285,-58.6049,-58.8393,-59.5864,-59.3538,-58.4184,-58.7451,-59.6003,-59.0689
183.9,-58.5901,-59.0846,-58.9887,-58.8912,-58.7132,-57.3513,-57.3915,-57.6897,-58.1155,-58.4116,-58.0293,-59.2862,-58.7107,-59.3673,-57.8156,-59.1443,-58.7076,-58.2465,-58.5292,-58.2529,-58.7431,-58.6214,-58.8534,-59.5915,-59.3618,-58.4262,-58.7064,-59.6053,-59.0802
184,-58.6007,-59.0939,-59.0006,-58.9045,-58.7284,-57.3701,-57.4214,-57.6847,-58.1339,-58.4282,-58.0192,-59.2931,-58.7175,-59.3751,-57.8385,-59.1547,-58.7231,-58.2545,-58.5461,-58.2728,-58.7576,-58.6377,-58.8673,-59.5966,-59.3696,-58.4351,-58.6734,-59.6101,-59.0915
184.1,-58.6117,-59.1032,-59.0125,-58.9177,-58.7434,-57.3899,-57.451,-57.6831,-58.1524,-58.4448,-58.0125,-59.3001,-58.725,-59.3827,-57.8615,-59.1651,-58.7385,-58.2637,-58.563,-58.2925,-58.772,-58.6539,-58.881,-59.6015,-59.3774,-58.4448,-58.6456,-59.6149,-59.1026
184.2,-58.6232,-59.1127,-59.0242,-58.9308,-58.7582,-57.4107,-57.4804,-57.6843,-58.1711,-58.4615,-58.0089,-59.3071,-58.7332,-59.3903,-57.8845,-59.1753,-58.7537,-58.274,-58.5796,-58.3121,-58.7863,-58.6699,-58.8946,-59.6064,-59.385,-58.4554,-58.6225,-59.6197,-59.1135
184.3,-58.635,-59.1221,-59.0358,-58.9437,-58.7729,-57.4322,-57.5095,-57.6882,-58.1899,-58.4782,-58.0081,-59.3142,-58.7421,-59.3978,-57.9075,-59.1854,-58.7687,-58.2852,-58.5962,-58.3316,-58.8005,-58.6858,-58.908,-59.6113,-59.3926,-58.4666,-58.6035,-59.6244,-59.1244
184.4,-58.6472,-59.1316,-59.0473,-58.9564,-58.7875,-57.4544,-57.5384,-57.6944,-58.2088,-58.4948,-58.001,-59.3213,-58.7515,-59.4052,-57.9304,-59.1953,-58.7835,-58.2972,-58.6126,-58.351,-58.8146,-58.7015,-58.9213,-59.6161,-59.4,-58.4784,-58.5883,-59.629,-59.1351
184.5,-58.6597,-59.1411,-59.0587,-58.9691,-58.8019,-57.4771,-57.567,-57.7026,-58.2278,-58.5115,-57.9232,-59.3285,-58.7613,-59.4125,-57.9533,-59.2052,-58.7982,-58.3099,-58.6289,-58.3701,-58.8285,-58.717,-58.9344,-59.6208,-59.4074,-58.4907,-58.5764,-59.6336,-59.1456
184.6,-58.6724,-59.1505,-59.0699,-58.9815,-58.8162,-57.5004,-57.5954,-57.7127,-58.2468,-58.5281,-57.8566,-59.3357,-58.7716,-59.4197,-57.9761,-59.2149,-58.8128,-58.3232,-58.6451,-58.3892,-58.8424,-58.7324,-58.9473,-59.6255,-59.4147,-58.5035,-58.5675,-59.6381,-59.1561
184.7,-58.6853,-59.16,-59.0811,-58.9939,-58.8304,-57.524,-57.6234,-57.7243,-58.2658,-58.5446,-57.7999,-59.343,-58.7821,-59.4268,-57.9988,-59.2245,-58.8271,-58.3371,-58.6611,-58.408,-58.8561,-58.7476,-58.9601,-59.6301,-59.4219,-58.5167,-58.5612,-59.6426,-59.1664
184.8,-58.6984,-59.1694,-59.0922,-59.0061,-58.8444,-57.548,-57.6512,-57.7374,-58.2848,-58.5611,-57.7521,-59.3502,-58.793,-59.4339,-58.0214,-59.234,-58.8413,-58.3514,-58.6769,-58.4267,-58.81,-58.7627,-58.9728,-59.6347,-59.429,-58.5302,-58.5574,-59.647,-59.1766
184.9,-58.7116,-59.1788,-59.1031,-59.0181,-58.8582,-57.5722,-57.6788,-57.7517,-58.3037,-58.5775,-57.7122,-59.3574,-58.8042,-59.4408,-57.985,-59.2434,-58.8553,-58.3661,-58.6926,-58.4453,-58.7462,-58.7775,-58.9853,-59.6392,-59.436,-58.5439,-58.5557,-59.6514,-59.1866
185,-58.7249,-59.1882,-59.1139,-59.0301,-58.8719,-57.5966,-57.706,-57.7671,-58.3226,-58.5937,-57.6795,-59.3646,-58.8155,-59.4477,-57.9313,-59.2527,-58.8692,-58.3812,-58.7082,-58.4636,-58.6909,-58.7923,-58.9976,-59.6436,-59.4429,-58.5579,-58.5559,-59.6557,-59.1966
185.1,-58.7382,-59.1975,-59.1246,-59.0418,-58.8855,-57.6212,-57.733,-57.7835,-58.3415,-58.6099,-57.6532,-59.3718,-58.827,-59.4545,-57.886,-59.2618,-58.8829,-58.3965,-58.7235,-58.4818,-58.6432,-58.8068,-59.0098,-59.648,-59.4498,-58.5721,-58.5577,-59.6599,-59.2064
185.2,-58.7516,-59.2068,-59.1352,-59.0535,-58.8989,-57.6459,-57.751,-57.8007,-58.3602,-58.626,-57.6326,-59.379,-58.8387,-59.4612,-57.8482,-59.2709,-58.8965,-58.412,-58.7388,-58.4998,-58.6024,-58.8212,-59.0219,-59.6524,-59.4566,-58.5865,-58.5611,-59.6641,-59.2161
185.3,-58.7651,-59.216,-59.1456,-59.065,-58.9122,-57.6707,-57.6962,-57.8186,-58.3788,-58.642,-57.6171,-59.3861,-58.8505,-59.4678,-57.8172,-59.2798,-58.9098,-58.4278,-58.7539,-58.5176,-58.5677,-58.8354,-59.0338,-59.6567,-59.4632,-58.6009,-58.5659,-59.6683,-59.1823
185.4,-58.7785,-59.2251,-59.156,-59.0764,-58.9253,-57.6955,-57.6502,-57.8371,-58.3974,-58.6578,-57.6061,-59.3932,-58.8624,-59.4743,-57.7922,-59.2886,-58.9231,-58.4437,-58.7688,-58.5353,-58.5384,-58.8495,-59.0456,-59.6609,-59.4698,-58.6155,-58.5718,-59.6724,-59.1122
185.5,-58.7919,-59.2253,-59.1662,-59.0876,-58.9383,-57.7204,-57.6122,-57.8562,-58.4158,-58.6735,-57.5992,-59.4002,-58.8743,-59.4808,-57.7725,-59.2974,-58.9362,-58.4597,-58.7835,-58.5527,-58.5142,-58.8634,-59.0572,-59.6651,-59.4764,-58.6301,-58.5787,-59.6764,-59.0508
185.6,-58.8054,-59.1509,-59.1764,-59.0987,-58.9511,-57.7451,-57.5811,-57.8757,-58.4341,-58.6891,-57.5959,-59.4072,-58.8863,-59.4872,-57.7577,-59.306,-58.9491,-58.4758,-58.7982,-58.57,-58.4943,-58.8772,-59.0687,-59.6692,-59.4828,-58.6447,-58.5866,-59.6804,-58.9973
185.7,-58.8187,-59.0857,-59.1864,-59.1097,-58.9638,-57.7699,-57.5564,-57.8956,-58.4522,-58.7045,-57.5958,-59.4142,-58.8983,-59.4935,-57.7472,-59.3145,-58.9619,-58.492,-58.8126,-58.5871,-58.4784,-58.8908,-59.0801,-59.6733,-59.4892,-58.6594,-58.5953,-59.6844,-58.9507
185.8,-58.8321,-59.0286,-59.1963,-59.1206,-58.9248,-57.7946,-57.5374,-57.9158,-58.4702,-58.7198,-57.5986,-59.4211,-58.9103,-59.4997,-57.7405,-59.3229,-58.9745,-58.5081,-58.8269,-58.604,-58.4661,-58.9042,-59.0913,-59.6773,-59.4955,-58.674,-58.6048,-59.6883,-58.9105
185.9,-58.8453,-58.979,-59.206,-59.1313,-58.8589,-57.8191,-57.5233,-57.9362,-58.4881,-58.735,-57.6039,-59.4279,-58.9223,-59.5059,-57.7372,-59.3312,-58.987,-58.5243,-58.841,-58.6207,-58.4569,-58.9175,-59.1024,-59.6813,-59.5017,-58.6887,-58.6148,-59.6921,-58.876
186,-58.8585,-58.9359,-59.2157,-59.1419,-58.8016,-57.8436,-57.4799,-57.9569,-58.5058,-58.75,-57.6115,-59.4347,-58.9343,-59.512,-57.737,-59.3394,-58.9993,-58.5405,-58.855,-58.6373,-58.4506,-58.9306,-59.1133,-59.6853,-59.5078,-58.7033,-58.5909,-59.6959,-58.8466
186.1,-58.8717,-58.8988,-59.2253,-59.1524,-58.752,-57.8679,-57.3303,-57.9777,-58.5234,-58.7649,-57.6211,-59.4414,-58.9462,-59.518,-57.7395,-59.3475,-59.0115,-58.5567,-58.8688,-58.6537,-58.4468,-58.9436,-59.1242,-59.6892,-59.5139,-58.7178,-58.5223,-59.6997,-58.8217
186.2,-58.8847,-58.8671,-59.2347,-59.1627,-58.7093,-57.8921,-57.1853,-57.9987,-58.5408,-58.7796,-57.6324,-59.4481,-58.9581,-59.5239,-57.7444,-59.3555,-59.0235,-58.5728,-58.8825,-58.6699,-58.4452,-58.9565,-59.1349,-59.693,-59.5199,-58.7323,-58.4631,-59.7034,-58.801
186.3,-58.8976,-58.8402,-59.244,-59.1729,-58.6728,-57.9162,-57.0601,-58.0197,-58.558,-58.7942,-57.6453,-59.4547,-58.97,-59.5298,-57.7514,-59.3634,-59.0354,-58.5888,-58.896,-58.6859,-58.4457,-58.9691,-59.1454,-59.6968,-59.5258,-58.7468,-58.4122,-59.707,-58.7839
186.4,-58.9105,-58.8176,-59.2533,-59.183,-58.6418,-57.94,-56.9525,-58.0407,-58.4996,-58.8086,-57.6596,-59.4612,-58.9818,-59.5356,-57.7604,-59.3713,-59.0472,-58.6048,-58.9094,-58.7017,-58.4479,-58.9817,-59.1559,-59.7005,-59.5316,-58.7611,-58.3688,-59.7107,-58.7702
186.5,-58.9233,-58.7642,-59.2624,-59.193,-58.6159,-57.9637,-56.8607,-58.0618,-58.4415,-58.8229,-57.675,-59.4677,-58.9935,-59.5413,-57.771,-59.379,-59.0588,-58.6207,-58.9226,-58.7174,-58.4518,-58.9941,-59.1662,-59.7042,-59.5374,-58.7754,-58.3321,-59.7142,-58.7594
186.6,-58.9359,-58.669,-59.2714,-59.2029,-58.5944,-57.9872,-56.7831,-58.0829,-58.3917,-58.837,-57.6916,-59.4741,-59.0052,-59.5469,-57.783,-59.3866,-59.0703,-58.6365,-58.9357,-58.7328,-58.4571,-59.0063,-59.1764,-59.7079,-59.5431,-58.7896,-58.3014,-59.7178,-58.7512
186.7,-58.9485,-58.586,-59.2803,-59.2126,-58.577,-58.0106,-56.718,-58.1039,-58.2982,-58.851,-57.709,-59.4805,-59.0167,-59.5525,-57.7964,-59.3941,-59.0816,-58.6522,-58.9486,-58.7481,-58.4636,-59.0184,-59.1865,-59.7115,-59.5487,-58.8036,-58.2761,-59.686,-58.7455
186.8,-58.9609,-58.5138,-59.2891,-59.2223,-58.5632,-58.0337,-56.6642,-58.1249,-58.1851,-58.8648,-57.7272,-59.4867,-59.0282,-59.558,-57.8109,-59.4016,-59.0928,-58.6678,-58.9613,-58.7633,-58.4713,-59.0303,-59.1964,-59.7151,-59.5543,-58.8176,-58.2556,-59.6082,-58.7418
186.9,-58.9732,-58.4513,-59.2978,-59.2318,-58.5525,-58.0566,-56.6204,-58.1458,-58.0867,-58.8785,-57.7462,-59.493,-59.0396,-59.5635,-57.8265,-59.4089,-59.1039,-58.6833,-58.9739,-58.7782,-58.4799,-59.0422,-59.2063,-59.7186,-59.5598,-58.8315,-58.2394,-59.5394,-58.74
187,-58.9855,-58.3975,-59.3064,-59.2412,-58.5448,-58.0794,-56.5855,-58.1666,-58.0016,-58.892,-57.7657,-59.4991,-59.0509,-59.5689,-57.8428,-59.4162,-59.1148,-58.6987,-58.9864,-58.793,-58.4894,-59.0538,-59.216,-59.7221,-59.5652,-58.8452,-58.2271,-59.4785,-58.7399
187.1,-58.9976,-58.3515,-59.3149,-59.2505,-58.5396,-58.1019,-56.5587,-58.1874,-57.9283,-58.9054,-57.7857,-59.5052,-59.0622,-59.5742,-57.86,-59.4234,-59.1257,-58.7139,-58.9987,-58.8076,-58.4996,-59.0654,-59.2256,-59.7255,-59.5705,-58.8588,-58.2183,-59.4249,-58.7414
187.2,-59.0095,-58.3126,-59.3233,-59.2597,-58.5367,-58.1242,-56.5389,-58.208,-57.8656,-58.9186,-57.8062,-59.5112,-59.0733,-59.5794,-57.8778,-59.4305,-59.1363,-58.729,-59.0109,-58.822,-58.5105,-59.0768,-59.2351,-59.7289,-59.5758,-58.8723,-58.2125,-59.3777,-58.7095
187.3,-59.0214,-58.2799,-59.3316,-59.2687,-58.5359,-58.1463,-56.5255,-58.2285,-57.8123,-58.9317,-57.827,-59.5172,-59.0843,-59.5846,-57.8962,-59.4375,-59.1469,-58.744,-58.9797,-58.8363,-58.522,-59.0364,-59.2444,-59.7322,-59.5811,-58.8857,-58.2095,-59.3364,-58.6337
187.4,-59.0331,-58.2529,-59.3397,-59.2777,-58.5369,-58.1682,-56.5176,-58.2488,-57.7676,-58.9446,-57.848,-59.5231,-59.0952,-59.5897,-57.915,-59.4444,-59.1573,-58.7589,-58.9123,-58.8504,-58.534,-58.969,-59.2537,-59.7356,-59.5862,-58.899,-58.209,-59.3004,-58.5678
187.5,-59.0447,-58.2309,-59.3478,-59.2865,-58.5395,-58.1898,-56.5148,-58.269,-57.7305,-58.9574,-57.8694,-59.5289,-59.106,-59.5948,-57.9343,-59.4512,-59.1676,-58.7736,-58.8536,-58.8644,-58.5464,-58.9103,-59.2628,-59.7388,-59.5913,-58.9121,-58.2106,-59.2691,-58.5108
187.6,-59.0562,-58.2135,-59.3558,-59.2953,-58.5436,-58.2113,-56.5165,-58.2891,-57.7002,-58.9701,-57.8909,-59.5346,-59.1167,-59.5998,-57.9538,-59.458,-59.1778,-58.7881,-58.8026,-58.8782,-58.5592,-58.8592,-59.2719,-59.7421,-59.5874,-58.9251,-58.2142,-59.2421,-58.4619
187.7,-59.0676,-58.2,-59.3637,-59.3039,-58.549,-58.2325,-56.5221,-58.309,-57.676,-58.9826,-57.9125,-59.5403,-59.1273,-59.6047,-57.9737,-59.4646,-59.1879,-58.8026,-58.7587,-58.8656,-58.5723,-58.8152,-59.2808,-59.7453,-59.5085,-58.9379,-58.2195,-59.2189,-58.4202
187.8,-59.0789,-58.1902,-59.3715,-59.3124,-58.5209,-58.2535,-56.5312,-58.3287,-57.6573,-58.9949,-57.9343,-59.5459,-59.1378,-59.6096,-57.9938,-59.4712,-59.1978,-58.8169,-58.721,-58.7981,-58.5857,-58.7773,-59.2896,-59.7484,-59.4387,-58.9507,-58.2264,-59.1992,-58.385
187.9,-59.09,-58.1836,-59.3792,-59.3209,-58.4489,-58.2743,-56.5433,-58.3483,-57.6434,-59.0071,-57.9561,-59.5515,-59.1482,-59.6144,-58.0141,-59.4777,-59.2076,-58.7796,-58.689,-58.7394,-58.5993,-58.745,-59.2983,-59.7515,-59.3772,-58.9633,-58.2346,-59.1825,-58.3555
188,-59.101,-58.1799,-59.3869,-59.3292,-58.3867,-58.2948,-56.5582,-58.3677,-57.6338,-59.0192,-57.978,-59.557,-59.1584,-59.6192,-58.0345,-59.4842,-59.2173,-58.7155,-58.662,-58.6886,-58.6131,-58.7177,-59.3069,-59.7546,-59.323,-58.9757,-58.244,-59.1686,-58.3313
188.1,-59.1119,-58.1788,-59.3944,-59.3374,-58.3332,-58.3152,-56.5756,-58.3869,-57.6281,-59.0311,-57.9998,-59.5624,-59.1686,-59.6239,-58.055,-59.4905,-59.2269,-58.6599,-58.564,-58.645,-58.6271,-58.695,-59.3154,-59.7576,-59.1992,-58.9881,-58.2544,-59.1572,-58.3116
188.2,-59.1226,-58.1799,-59.4018,-59.3456,-58.2876,-58.3353,-56.595,-58.4059,-57.6258,-59.0429,-58.0217,-59.5678,-59.1786,-59.6285,-58.0756,-59.4968,-59.2363,-58.6121,-58.4706,-58.6077,-58.6411,-58.6763,-59.3238,-59.7254,-59.0819,-59.0003,-58.257,-59.1481,-58.2962
188.3,-59.1333,-58.1831,-59.4092,-59.3536,-58.2491,-58.3042,-56.6163,-58.4247,-57.6266,-59.0545,-57.9687,-59.5731,-59.1886,-59.6331,-58.0961,-59.503,-59.2457,-58.5711,-58.3894,-58.5762,-58.6552,-58.6611,-59.3321,-59.647,-58.9786,-59.0123,-58.1873,-59.1409,-58.2844
188.4,-59.1438,-58.1881,-59.4164,-59.3615,-58.2169,-58.2464,-56.6392,-58.4434,-57.6301,-59.0661,-57.9162,-59.5783,-59.1984,-59.6376,-58.1167,-59.5091,-59.2549,-58.5364,-58.319,-58.5498,-58.6694,-58.6493,-59.3403,-59.5776,-58.8878,-59.0243,-58.1274,-59.1355,-58.276
188.5,-59.1542,-58.1947,-59.4236,-59.3694,-58.1903,-58.1972,-56.6636,-58.4619,-57.6361,-59.0774,-57.8719,-59.5835,-59.2081,-59.6421,-58.1373,-59.5151,-59.2641,-58.5071,-58.2584,-58.5281,-58.6837,-58.6403,-59.3484,-59.5162,-58.8084,-59.0361,-58.0763,-59.1318,-58.2705
188.6,-59.1645,-58.2027,-59.4307,-59.3771,-58.1688,-58.1555,-56.6892,-58.4802,-57.6442,-59.0887,-57.8351,-59.5886,-59.2178,-59.6465,-58.1579,-59.4946,-59.2731,-58.4829,-58.2066,-58.5104,-58.6979,-58.6339,-59.3564,-59.4621,-58.7391,-59.0477,-58.0332,-59.1295,-58.2677
188.7,-59.1747,-58.212,-59.4377,-59.3848,-58.1519,-58.1206,-56.7158,-58.4983,-57.6542,-59.0998,-57.805,-59.5937,-59.2273,-59.6509,-58.1783,-59.4186,-59.282,-58.4631,-58.1626,-58.4965,-58.7122,-58.6298,-59.3643,-59.4144,-58.6788,-59.0593,-57.9972,-59.1284,-58.2673
188.8,-59.1847,-58.2223,-59.4446,-59.3923,-58.139,-58.0917,-56.7434,-58.5162,-57.6659,-59.1108,-57.7808,-59.5987,-59.2367,-59.6552,-58.1988,-59.3516,-59.2908,-58.4473,-58.1256,-58.4859,-58.7264,-58.6279,-59.3721,-59.3726,-58.6268,-59.0707,-57.9675,-59.1286,-58.269
188.9,-59.1947,-58.2337,-59.4514,-59.3998,-58.1297,-58.0684,-56.7717,-58.5339,-57.679,-59.1216,-57.7619,-59.6036,-59.2459,-59.6595,-58.2191,-59.2926,-59.2995,-58.4351,-58.095,-58.4782,-58.7406,-58.6277,-59.3798,-59.3361,-58.5821,-59.082,-57.9435,-59.1297,-58.2725
189,-59.2045,-58.2459,-59.4582,-59.4072,-58.1237,-58.0498,-56.8007,-58.5515,-57.6935,-59.1323,-57.7477,-59.5316,-59.2551,-59.6637,-58.2393,-59.2409,-59.3081,-58.426,-58.07,-58.4732,-58.7548,-58.6292,-59.3874,-59.3044,-58.544,-59.0931,-57.9246,-59.1317,-58.2777
189.1,-59.2142,-58.2588,-59.4648,-59.4144,-58.1205,-58.0357,-56.8303,-58.5688,-57.7091,-59.1429,-57.7378,-59.46,-59.2642,-59.6678,-58.2594,-59.1957,-59.3166,-58.4199,-58.05,-58.4705,-58.7688,-58.6322,-59.395,-59.2769,-58.5118,-59.1042,-57.9103,-59.1346,-58.2844
189.2,-59.2238,-58.2724,-59.4714,-59.4216,-58.12,-58.0254,-56.8604,-58.586,-57.7257,-59.1534,-57.7316,-59.3967,-59.2732,-59.6719,-58.2793,-59.1564,-59.325,-58.4162,-58.0346,-58.4699,-58.7829,-58.6364,-59.4024,-59.2532,-58.4849,-59.115,-57.9,-59.1382,-58.2924
189.3,-59.2332,-58.2866,-59.4779,-59.4287,-58.1217,-58.0186,-56.8908,-58.6029,-57.7432,-59.1637,-57.7289,-59.3411,-59.2821,-59.676,-58.2991,-59.1223,-59.3332,-58.4149,-58.0231,-58.4713,-58.7131,-58.6418,-59.4097,-59.233,-58.4627,-59.1258,-57.8933,-59.1424,-58.3015
189.4,-59.2426,-58.3013,-59.4843,-59.4358,-58.1255,-58.0149,-56.9215,-58.6197,-57.7614,-59.174,-57.7291,-59.2923,-59.2908,-59.68,-58.3188,-59.093,-59.3414,-58.4156,-58.0153,-58.4742,-58.6525,-58.6483,-59.417,-59.2159,-58.4448,-59.1365,-57.8899,-59.1472,-58.3116
189.5,-59.2519,-58.3163,-59.4907,-59.4427,-58.131,-58.014,-56.9525,-58.6363,-57.7803,-59.184,-57.732,-59.2496,-59.2995,-59.6839,-58.3383,-59.068,-59.3495,-58.4181,-58.0107,-58.4787,-58.6002,-58.6556,-59.3395,-59.2016,-58.4307,-59.147,-57.8893,-59.1524,-58.3227
189.6,-59.261,-58.3318,-59.4969,-59.4496,-58.1382,-58.0155,-56.9836,-58.6527,-57.7997,-59.194,-57.7373,-59.2124,-59.308,-59.6878,-58.3577,-59.0467,-59.3575,-58.4221,-58.009,-58.4845,-58.5553,-58.6638,-59.2712,-59.1898,-58.42,-59.1574,-57.8914,-59.1581,-58.3345
189.7,-59.27,-58.3475,-59.5031,-59.4563,-58.1468,-58.0192,-57.0148,-58.669,-57.8196,-59.2039,-57.7446,-59.1803,-59.3165,-59.6917,-58.3769,-59.0289,-59.3654,-58.4277,-58.0098,-58.4915,-58.517,-58.6726,-59.2113,-59.1802,-58.4124,-59.1677,-57.8957,-59.1642,-58.347
